"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2021","86.57","84.98","87.34","83.25","1.54M","2.06%"
"04/23/2021","84.82","85.47","85.77","84.82","414.59K","-1.11%"
"04/22/2021","85.77","86.23","86.23","85.46","261.32K","-0.46%"
"04/21/2021","86.17","86.96","86.96","85.38","3.12M","0.27%"
"04/20/2021","85.94","86.88","86.88","85.78","681.69K","0.10%"
"04/19/2021","85.85","85.47","86.31","84.98","521.97K","-0.38%"
"04/16/2021","86.17","86.21","86.56","85.87","415.19K","0.01%"
"04/15/2021","86.17","86.96","86.96","86.17","446.00K","-0.46%"
"04/14/2021","86.56","87.11","87.26","86.17","4.20M","0.64%"
"04/13/2021","86.01","85.78","86.96","85.66","1.46M","0.28%"
"04/12/2021","85.77","86.17","86.96","85.46","376.31K","-0.46%"
"04/09/2021","86.17","86.17","86.56","85.77","506.67K","-0.02%"
"04/08/2021","86.18","86.56","86.96","85.38","263.58K","0.16%"
"04/07/2021","86.05","87.75","87.71","86.05","564.87K","-1.44%"
"04/06/2021","87.30","86.91","87.35","86.17","250.13K","1.32%"
"04/05/2021","86.17","87.75","87.98","85.61","232.78K","-1.89%"
"04/02/2021","87.83","88.93","88.93","86.96","71.87K","0.23%"
"04/01/2021","87.63","89.47","90.04","87.35","179.55K","-2.68%"
"03/31/2021","90.04","88.92","90.43","88.92","227.33K","1.02%"
"03/30/2021","89.13","86.17","89.31","86.17","339.51K","1.58%"
"03/29/2021","87.75","89.33","89.71","86.25","273.92K","-2.55%"
"03/26/2021","90.04","88.53","90.04","85.38","382.52K","4.32%"
"03/25/2021","86.31","90.10","90.32","83.10","928.45K","-3.81%"
"03/24/2021","89.72","90.43","90.43","89.17","475.31K","-0.44%"
"03/22/2021","90.12","88.54","90.42","88.14","798.88K","1.33%"
"03/19/2021","88.93","89.33","89.92","88.14","306.14K","-0.78%"
"03/18/2021","89.64","89.54","90.91","88.74","236.50K","-1.40%"
"03/17/2021","90.91","90.83","91.30","89.86","1.84M","0.01%"
"03/16/2021","90.90","90.06","90.91","88.93","1.63M","1.94%"
"03/15/2021","89.17","88.54","90.71","88.44","2.91M","1.62%"
"03/12/2021","87.75","87.82","87.98","86.96","437.28K","1.46%"
"03/11/2021","86.48","87.87","87.87","84.98","776.56K","-1.54%"
"03/10/2021","87.83","86.96","88.89","86.21","1.27M","1.02%"
"03/09/2021","86.95","86.40","88.26","86.40","1.75M","-0.87%"
"03/08/2021","87.71","87.15","88.50","87.15","1.78M","0.41%"
"03/05/2021","87.35","86.40","88.54","86.40","1.25M","0.00%"
"03/04/2021","87.35","86.48","88.54","83.79","1.33M","-1.50%"
"03/03/2021","88.68","88.28","88.70","86.96","4.47M","1.15%"
"03/02/2021","87.67","85.77","87.94","85.00","985.06K","1.29%"
"03/01/2021","86.55","82.27","86.84","82.27","508.08K","0.82%"
"02/26/2021","85.85","84.98","86.09","84.23","2.03M","1.50%"
"02/25/2021","84.58","83.79","86.09","83.33","3.35M","1.90%"
"02/24/2021","83.00","80.95","84.58","80.63","2.29M","2.74%"
"02/23/2021","80.79","81.82","82.18","80.55","1.30M","-2.20%"
"02/22/2021","82.61","83.00","83.40","80.99","1.77M","-0.95%"
"02/19/2021","83.40","81.42","83.79","80.63","2.76M","0.05%"
"02/18/2021","83.36","86.09","87.07","81.42","2.48M","-3.08%"
"02/17/2021","86.01","86.58","87.69","85.93","1.36M","-1.10%"
"02/16/2021","86.96","87.67","87.67","86.21","592.44K","-0.71%"
"02/15/2021","87.59","86.96","87.67","86.17","891.97K","0.92%"
"02/12/2021","86.79","86.96","88.09","86.28","445.84K","-0.20%"
"02/11/2021","86.96","87.79","88.50","86.48","2.06M","-1.34%"
"02/10/2021","88.14","89.09","89.09","87.35","926.89K","-0.63%"
"02/09/2021","88.70","87.70","89.33","87.64","1.50M","1.20%"
"02/08/2021","87.65","88.34","90.12","86.76","1.79M","-0.11%"
"02/04/2021","87.75","87.25","88.51","87.23","885.56K","0.00%"
"02/03/2021","87.75","87.75","88.74","87.35","1.45M","0.45%"
"02/02/2021","87.35","88.15","88.18","87.11","323.32K","-0.91%"
"02/01/2021","88.15","89.24","89.32","88.14","303.14K","-0.48%"
"01/29/2021","88.58","87.75","88.93","87.15","5.37M","1.18%"
"01/28/2021","87.54","87.98","88.54","87.27","761.57K","-0.85%"
"01/27/2021","88.29","87.19","88.30","87.19","798.43K","1.08%"
"01/26/2021","87.35","87.75","88.26","87.08","960.51K","-0.67%"
"01/25/2021","87.94","88.59","89.72","87.11","1.62M","-1.16%"
"01/22/2021","88.98","90.12","90.12","88.54","492.97K","-1.24%"
"01/21/2021","90.09","88.14","90.12","88.14","768.69K","1.82%"
"01/20/2021","88.48","89.33","89.33","87.55","1.15M","-0.86%"
"01/19/2021","89.25","89.15","89.55","87.75","916.42K","1.16%"
"01/18/2021","88.22","88.85","89.24","87.75","360.99K","-0.80%"
"01/15/2021","88.93","89.33","89.41","88.46","635.21K","-0.22%"
"01/14/2021","89.13","90.12","90.12","88.85","1.91M","-0.22%"
"01/13/2021","89.33","91.11","91.11","89.17","1.24M","-0.88%"
"01/12/2021","90.12","89.33","90.71","89.32","1.08M","1.19%"
"01/11/2021","89.06","91.84","93.15","88.55","2.45M","-2.20%"
"01/08/2021","91.07","91.38","92.07","90.75","1.68M","-0.42%"
"01/07/2021","91.45","92.49","94.86","90.28","5.19M","0.50%"
"01/06/2021","91.00","85.38","91.00","85.30","4.40M","6.58%"
"01/05/2021","85.38","83.40","85.38","82.65","1.19M","2.05%"
"01/04/2021","83.67","83.70","84.55","82.45","1.40M","0.80%"
"01/01/2021","83.00","83.00","84.98","81.42","2.37M","0.01%"
"12/31/2020","83.00","83.95","84.58","82.17","1.72M","-1.47%"
"12/30/2020","84.24","84.51","84.97","83.81","727.47K","0.15%"
"12/29/2020","84.11","83.79","84.94","83.40","1.77M","1.11%"
"12/28/2020","83.19","79.84","83.19","79.84","1.31M","5.23%"
"12/24/2020","79.05","81.82","82.21","79.05","1.92M","-2.44%"
"12/23/2020","81.03","81.20","83.38","81.03","861.76K","-1.10%"
"12/22/2020","81.93","83.00","84.55","81.82","783.46K","-1.76%"
"12/21/2020","83.40","84.19","85.77","83.40","1.29M","-0.94%"
"12/18/2020","84.19","82.81","84.55","82.81","555.59K","0.85%"
"12/17/2020","83.48","82.81","84.27","82.22","769.63K","1.54%"
"12/16/2020","82.21","81.11","84.58","81.11","1.56M","1.22%"
"12/15/2020","81.23","78.74","83.00","78.39","1.49M","3.83%"
"12/14/2020","78.23","77.67","78.27","77.32","607.13K","1.00%"
"12/11/2020","77.45","78.25","78.25","77.08","340.63K","0.47%"
"12/10/2020","77.09","77.27","78.26","77.09","2.29M","-0.04%"
"12/09/2020","77.12","78.06","78.06","76.28","1.38M","-0.45%"
"12/08/2020","77.47","77.47","80.63","76.84","314.25K","-0.91%"
"12/07/2020","78.18","77.16","78.18","76.28","218.23K","1.07%"
"12/04/2020","77.35","77.47","77.87","77.08","439.51K","1.93%"
"12/03/2020","75.89","77.47","78.28","75.89","471.85K","-1.49%"
"12/02/2020","77.04","77.47","78.89","76.80","669.54K","-0.05%"
"12/01/2020","77.08","74.17","78.66","74.17","1.34M","2.85%"
"11/30/2020","74.94","74.18","74.94","72.73","247.99K","1.12%"
"11/27/2020","74.11","74.31","74.55","73.90","176.41K","-0.27%"
"11/26/2020","74.31","72.65","74.85","71.23","1.03M","3.81%"
"11/25/2020","71.58","70.36","72.73","70.36","312.56K","1.73%"
"11/24/2020","70.36","71.14","71.15","70.28","328.50K","0.01%"
"11/23/2020","70.36","71.30","71.30","70.28","350.04K","-2.20%"
"11/20/2020","71.94","72.73","72.73","71.54","1.43M","-0.60%"
"11/19/2020","72.37","72.02","72.41","71.94","157.52K","0.27%"
"11/18/2020","72.17","71.61","72.39","70.77","701.93K","0.94%"
"11/17/2020","71.50","71.90","72.09","71.00","1.55M","0.63%"
"11/16/2020","71.05","71.04","71.49","70.37","331.86K","0.99%"
"11/13/2020","70.36","70.36","71.07","70.16","371.32K","-0.67%"
"11/12/2020","70.83","71.30","71.30","70.16","1.20M","-0.47%"
"11/11/2020","71.16","72.13","72.27","70.91","677.02K","-1.08%"
"11/10/2020","71.94","72.96","73.36","71.15","946.63K","1.05%"
"11/09/2020","71.19","71.94","72.13","70.77","1.11M","-5.16%"
"11/06/2020","75.06","73.52","75.49","73.44","5.31M","2.92%"
"11/05/2020","72.93","71.72","73.99","71.46","1.82M","1.38%"
"11/04/2020","71.94","72.21","72.96","71.15","744.99K","0.11%"
"11/03/2020","71.86","69.96","72.33","69.18","1.42M","4.48%"
"11/02/2020","68.77","68.38","69.25","67.31","3.72M","0.52%"
"10/29/2020","68.42","70.67","70.67","67.19","2.25M","-2.88%"
"10/28/2020","70.45","71.14","71.16","70.28","792.43K","-0.20%"
"10/27/2020","70.59","72.18","72.73","70.36","1.57M","-2.08%"
"10/26/2020","72.09","71.98","74.15","71.54","2.30M","0.16%"
"10/23/2020","71.98","72.32","72.32","71.15","702.07K","0.18%"
"10/22/2020","71.85","73.13","74.70","71.15","7.67M","-2.77%"
"10/21/2020","73.90","72.92","74.70","71.45","5.20M","1.61%"
"10/20/2020","72.73","68.38","72.87","68.18","3.92M","7.16%"
"10/19/2020","67.87","66.25","68.93","65.69","1.25M","2.08%"
"10/16/2020","66.48","63.91","66.60","62.73","2.08M","5.10%"
"10/15/2020","63.26","63.55","64.43","62.70","1.53M","0.97%"
"10/14/2020","62.65","62.85","63.23","61.67","1.02M","0.06%"
"10/13/2020","62.61","64.02","64.66","62.49","914.15K","-1.31%"
"10/12/2020","63.44","64.51","65.22","63.32","1.19M","-2.13%"
"10/09/2020","64.82","63.64","65.06","62.92","727.47K","2.95%"
"10/08/2020","62.96","61.82","64.02","61.82","828.31K","1.85%"
"10/07/2020","61.82","62.06","62.44","61.67","871.15K","0.26%"
"10/06/2020","61.66","62.09","62.25","60.96","1.02M","0.00%"
"10/05/2020","61.66","62.37","63.08","60.28","1.30M","-1.28%"
"10/02/2020","62.46","63.24","64.31","62.45","1.70M","-1.05%"
"10/01/2020","63.12","64.83","65.22","62.85","2.06M","-3.27%"
"09/30/2020","65.26","63.34","65.99","63.34","2.20M","1.91%"
"09/29/2020","64.03","62.46","64.03","62.45","1.90M","3.18%"
"09/28/2020","62.06","63.53","64.34","61.67","1.19M","-2.12%"
"09/25/2020","63.40","63.40","64.03","63.24","944.96K","0.25%"
"09/24/2020","63.24","63.87","64.03","63.22","745.09K","-1.23%"
"09/23/2020","64.03","64.82","65.22","63.72","682.47K","-0.49%"
"09/22/2020","64.35","65.42","65.61","64.09","516.75K","-2.51%"
"09/21/2020","66.01","66.80","67.04","65.66","838.06K","-1.21%"
"09/18/2020","66.81","65.49","67.19","65.22","903.84K","2.45%"
"09/17/2020","65.22","65.61","65.61","65.02","538.89K","-0.17%"
"09/16/2020","65.33","66.01","66.52","65.23","1.01M","-0.85%"
"09/15/2020","65.89","67.08","67.35","65.53","921.55K","-1.93%"
"09/14/2020","67.19","67.19","67.71","66.64","411.13K","-0.12%"
"09/11/2020","67.26","67.23","67.75","66.80","812.13K","0.34%"
"09/10/2020","67.04","67.19","68.38","66.80","1.52M","0.36%"
"09/09/2020","66.80","67.97","68.10","65.61","1.73M","-0.43%"
"09/08/2020","67.09","67.19","67.91","66.40","3.03M","0.38%"
"09/07/2020","66.83","65.47","66.83","65.47","1.25M","2.21%"
"09/04/2020","65.39","65.26","66.19","64.89","3.48M","0.15%"
"09/03/2020","65.29","64.94","65.83","64.76","718.71K","0.39%"
"09/02/2020","65.04","65.54","65.71","64.86","1.01M","-0.33%"
"09/01/2020","65.25","65.38","65.40","64.69","446.67K","0.44%"
"08/31/2020","64.97","65.40","66.40","64.68","1.07M","-0.66%"
"08/28/2020","65.40","63.92","66.84","63.92","1.85M","2.19%"
"08/27/2020","64.00","63.60","64.31","62.96","2.10M","1.86%"
"08/26/2020","62.82","61.82","63.24","61.82","1.48M","1.06%"
"08/25/2020","62.16","62.52","62.52","61.44","894.73K","0.58%"
"08/24/2020","61.80","61.80","63.24","59.65","2.10M","-0.34%"
"08/21/2020","62.01","61.88","62.49","61.01","1.21M","-0.59%"
"08/20/2020","62.38","62.88","63.38","62.24","1.82M","-0.57%"
"08/19/2020","62.74","61.94","63.82","61.94","3.84M","1.33%"
"08/18/2020","61.91","64.21","64.75","61.30","4.84M","-1.54%"
"08/17/2020","62.88","62.52","63.13","61.85","1.60M","1.51%"
"08/13/2020","61.95","61.80","62.13","60.01","802.20K","1.32%"
"08/12/2020","61.14","61.95","63.10","61.09","734.02K","-0.99%"
"08/11/2020","61.75","61.19","61.95","60.68","577.47K","1.75%"
"08/10/2020","60.69","61.80","61.80","60.45","1.22M","-0.78%"
"08/07/2020","61.17","59.11","62.67","58.39","3.82M","3.52%"
"08/06/2020","59.09","58.71","59.47","58.21","1.04M","1.16%"
"08/05/2020","58.41","59.18","60.01","57.14","2.00M","0.10%"
"08/04/2020","58.35","60.26","61.48","57.50","2.18M","-3.36%"
"08/03/2020","60.38","60.88","61.37","60.26","3.35M","-0.80%"
"07/30/2020","60.87","60.65","61.30","60.55","706.19K","0.91%"
"07/29/2020","60.32","62.52","63.60","59.99","2.76M","-1.84%"
"07/28/2020","61.45","58.85","62.12","57.85","3.00M","6.33%"
"07/27/2020","57.79","54.26","58.23","54.26","3.19M","6.68%"
"07/24/2020","54.17","53.14","55.34","52.18","1.30M","1.94%"
"07/23/2020","53.14","53.54","54.42","53.04","1.06M","0.00%"
"07/22/2020","53.14","53.61","53.90","52.86","667.92K","-1.12%"
"07/21/2020","53.74","53.91","54.33","53.54","676.27K","-0.43%"
"07/20/2020","53.97","54.62","54.76","53.65","1.46M","-0.50%"
"07/17/2020","54.24","55.03","55.05","54.08","514.86K","-0.93%"
"07/16/2020","54.75","53.76","54.98","53.72","964.31K","1.99%"
"07/15/2020","53.68","55.12","55.70","53.39","603.22K","-2.38%"
"07/14/2020","54.99","55.32","55.91","54.62","768.80K","0.00%"
"07/13/2020","54.99","52.64","55.84","52.64","2.28M","4.03%"
"07/10/2020","52.86","52.38","53.25","51.38","888.47K","0.92%"
"07/09/2020","52.38","50.13","53.68","50.13","2.75M","4.30%"
"07/08/2020","50.22","49.87","50.49","49.59","824.46K","1.60%"
"07/07/2020","49.43","48.80","50.13","48.52","1.15M","1.71%"
"07/06/2020","48.60","48.65","48.87","48.29","1.52M","0.08%"
"07/03/2020","48.56","48.69","49.23","48.51","279.00K","-0.27%"
"07/02/2020","48.69","49.80","49.86","48.55","1.05M","-1.70%"
"07/01/2020","49.53","49.77","49.77","49.08","105.06K","0.10%"
"06/30/2020","49.48","48.58","50.13","48.58","1.04M","1.71%"
"06/29/2020","48.65","47.48","48.87","47.48","227.51K","1.00%"
"06/26/2020","48.17","48.55","48.55","47.80","369.44K","-2.15%"
"06/25/2020","49.23","49.23","49.41","48.51","708.97K","0.14%"
"06/24/2020","49.16","49.59","49.59","48.87","516.94K","-0.83%"
"06/23/2020","49.57","48.03","49.72","47.43","1.40M","4.05%"
"06/22/2020","47.64","46.86","47.87","46.72","670.70K","1.84%"
"06/19/2020","46.78","48.15","48.15","45.99","792.46K","-2.66%"
"06/18/2020","48.06","49.95","50.28","47.79","1.39M","-3.30%"
"06/17/2020","49.70","49.30","51.56","49.23","1.48M","0.81%"
"06/16/2020","49.30","50.31","50.31","48.87","369.44K","-0.58%"
"06/15/2020","49.59","48.88","51.02","48.87","1.12M","-1.47%"
"06/12/2020","50.33","50.31","50.84","49.34","870.38K","-2.06%"
"06/11/2020","51.39","50.05","51.66","50.05","2.63M","4.05%"
"06/10/2020","49.39","46.60","49.59","46.35","3.65M","6.63%"
"06/09/2020","46.32","45.42","46.39","45.17","670.70K","2.12%"
"06/08/2020","45.36","46.07","46.35","45.06","1.07M","-1.48%"
"06/05/2020","46.04","46.28","46.28","45.64","190.64K","-0.32%"
"06/04/2020","46.19","46.71","47.72","46.07","1.29M","-1.58%"
"06/03/2020","46.93","47.42","47.97","46.74","1.65M","-0.09%"
"06/02/2020","46.97","47.00","48.01","45.99","5.81M","1.47%"
"06/01/2020","46.29","44.13","46.32","44.12","5.31M","5.28%"
"05/29/2020","43.97","43.05","44.63","42.80","962.22K","2.83%"
"05/28/2020","42.76","42.75","42.90","42.04","242.12K","1.16%"
"05/21/2020","42.27","43.08","43.13","42.04","883.60K","-1.01%"
"05/20/2020","42.70","43.12","43.52","42.44","1.97M","-1.88%"
"05/19/2020","43.52","44.56","44.56","43.12","2.50M","-2.03%"
"05/18/2020","44.42","45.63","45.63","44.30","578.86K","-2.01%"
"05/15/2020","45.33","45.92","45.99","45.27","513.46K","-0.83%"
"05/14/2020","45.71","45.63","45.99","45.63","276.21K","-0.50%"
"05/13/2020","45.94","46.45","46.71","45.85","477.98K","-1.10%"
"05/12/2020","46.45","46.42","46.78","46.30","507.90K","-0.02%"
"05/11/2020","46.46","46.39","46.86","46.17","198.29K","0.15%"
"05/08/2020","46.39","47.00","47.07","46.22","345.79K","-0.77%"
"05/07/2020","46.75","47.43","47.49","46.71","578.86K","-1.12%"
"05/06/2020","47.28","47.43","47.99","46.53","1.90M","0.96%"
"05/05/2020","46.83","47.72","47.72","46.35","541.99K","-0.06%"
"05/04/2020","46.86","46.71","47.43","45.99","770.20K","-0.64%"
"04/30/2020","47.16","46.00","48.15","46.00","2.99M","3.35%"
"04/29/2020","45.63","44.99","45.81","44.74","1.61M","1.54%"
"04/28/2020","44.94","44.74","45.63","44.56","1.98M","0.00%"
"04/27/2020","44.94","45.99","48.04","44.70","2.60M","-2.58%"
"04/24/2020","46.13","46.50","46.70","45.63","490.50K","-0.73%"
"04/23/2020","46.47","46.71","46.88","45.63","1.93M","-1.23%"
"04/22/2020","47.05","47.07","47.25","46.54","934.39K","0.66%"
"04/21/2020","46.74","46.02","47.65","46.00","3.96M","0.28%"
"04/20/2020","46.61","46.35","47.57","45.86","8.26M","2.55%"
"04/17/2020","45.45","44.20","48.87","43.84","8.85M","-1.22%"
"04/16/2020","46.01","45.41","46.71","45.39","1.62M","-0.90%"
"04/15/2020","46.43","46.07","47.43","46.07","2.32M","0.87%"
"04/14/2020","46.03","45.88","46.35","45.31","729.84K","2.38%"
"04/13/2020","44.96","47.50","47.50","44.82","2.93M","-5.53%"
"04/10/2020","47.59","46.71","48.01","46.39","671.40K","1.58%"
"04/09/2020","46.85","45.99","47.79","45.71","4.34M","2.74%"
"04/08/2020","45.60","45.71","46.35","45.20","5.27M","-1.79%"
"04/07/2020","46.43","46.39","47.43","45.27","8.11M","0.09%"
"04/06/2020","46.39","48.08","48.65","46.17","1.72M","-2.01%"
"04/03/2020","47.34","46.17","48.29","46.17","2.04M","2.60%"
"04/02/2020","46.14","44.20","46.50","43.31","3.06M","4.15%"
"04/01/2020","44.30","46.86","48.07","44.02","4.08M","-5.30%"
"03/31/2020","46.78","45.63","48.14","45.63","1.88M","3.43%"
"03/30/2020","45.23","43.30","45.63","42.41","820.99K","1.05%"
"03/27/2020","44.76","42.76","46.14","42.47","1.15M","4.29%"
"03/26/2020","42.92","41.68","43.00","40.24","909.35K","7.30%"
"03/25/2020","40.00","39.89","42.98","39.89","1.16M","-7.21%"
"03/24/2020","43.11","43.11","43.11","43.11","267.86K","-7.49%"
"03/20/2020","46.60","49.59","51.02","45.99","1.71M","-3.78%"
"03/19/2020","48.43","42.54","49.22","42.54","4.07M","5.31%"
"03/18/2020","45.99","47.50","48.15","45.99","1.95M","-7.48%"
"03/17/2020","49.71","49.96","51.74","49.68","4.26M","-9.85%"
"03/16/2020","55.14","56.78","57.85","55.14","699.92K","-7.50%"
"03/13/2020","59.61","57.50","61.80","56.27","1.34M","-1.47%"
"03/12/2020","60.50","63.95","63.96","60.18","571.21K","-6.51%"
"03/11/2020","64.71","65.04","66.83","64.53","305.43K","-0.69%"
"03/10/2020","65.16","65.40","66.04","62.90","907.26K","3.05%"
"03/09/2020","63.23","63.31","66.83","63.10","2.01M","-6.80%"
"03/06/2020","67.84","68.63","70.42","66.83","269.95K","-2.97%"
"03/05/2020","69.92","69.71","70.69","69.10","336.05K","0.66%"
"03/04/2020","69.46","72.21","72.21","69.37","408.41K","-2.92%"
"03/03/2020","71.55","72.58","73.30","71.22","572.60K","-1.06%"
"03/02/2020","72.32","71.29","72.58","71.26","528.07K","1.32%"
"02/28/2020","71.38","69.35","71.86","68.26","946.22K","4.31%"
"02/27/2020","68.43","66.94","68.98","65.94","830.03K","-2.10%"
"02/26/2020","69.90","69.73","70.43","68.63","1.24M","-0.85%"
"02/25/2020","70.50","68.47","71.86","66.51","846.03K","2.96%"
"02/24/2020","68.47","71.07","71.07","68.27","449.45K","-3.90%"
"02/21/2020","71.25","71.15","71.33","70.83","87.66K","0.10%"
"02/20/2020","71.18","72.57","72.57","70.72","97.41K","-0.10%"
"02/19/2020","71.25","72.22","72.22","70.79","393.10K","0.10%"
"02/18/2020","71.18","71.86","71.86","71.15","317.26K","-0.84%"
"02/17/2020","71.78","73.30","73.30","71.51","262.99K","-0.83%"
"02/14/2020","72.38","74.74","74.74","71.16","803.59K","1.89%"
"02/13/2020","71.04","71.22","72.58","70.90","406.32K","-0.06%"
"02/12/2020","71.08","71.15","74.31","70.07","894.73K","0.52%"
"02/11/2020","70.71","69.35","71.79","69.35","1.27M","1.19%"
"02/10/2020","69.88","71.15","72.58","69.53","1.07M","-1.59%"
"02/07/2020","71.01","71.86","71.86","70.86","421.62K","-1.68%"
"02/06/2020","72.22","73.30","73.30","72.08","249.77K","-0.54%"
"02/04/2020","72.61","72.51","73.01","71.79","791.76K","1.17%"
"02/03/2020","71.77","72.59","73.29","70.79","834.90K","-2.79%"
"01/31/2020","73.83","74.74","75.46","73.01","204.55K","0.59%"
"01/30/2020","73.40","73.30","73.88","72.95","651.22K","-0.41%"
"01/29/2020","73.70","76.18","76.18","73.48","196.90K","-0.66%"
"01/28/2020","74.19","73.35","75.08","73.34","550.34K","-0.66%"
"01/27/2020","74.68","77.18","80.44","74.31","668.62K","-2.06%"
"01/24/2020","76.25","77.59","77.59","76.18","2.38M","-0.08%"
"01/23/2020","76.31","76.18","76.79","75.46","623.39K","0.24%"
"01/22/2020","76.13","76.18","76.53","75.67","690.18K","-0.21%"
"01/21/2020","76.29","75.46","76.90","74.74","171.85K","1.19%"
"01/20/2020","75.39","76.54","76.90","75.11","89.06K","-1.23%"
"01/17/2020","76.33","76.18","76.75","75.46","421.62K","1.79%"
"01/16/2020","74.99","73.91","75.39","73.30","294.30K","2.28%"
"01/15/2020","73.32","72.62","73.66","72.58","1.54M","0.14%"
"01/14/2020","73.22","75.46","75.46","73.09","365.96K","-1.07%"
"01/13/2020","74.01","71.94","74.24","71.94","1.54M","1.19%"
"01/10/2020","73.14","71.07","73.30","71.07","1.23M","2.97%"
"01/09/2020","71.03","69.06","71.65","69.06","942.05K","4.04%"
"01/08/2020","68.27","68.63","68.99","67.73","614.35K","-1.09%"
"01/07/2020","69.02","68.99","70.74","68.27","715.23K","0.83%"
"01/06/2020","68.45","72.27","72.27","68.26","433.45K","-1.37%"
"01/03/2020","69.40","69.08","70.43","69.08","336.74K","-1.03%"
"01/02/2020","70.12","69.39","71.86","68.99","1.02M","1.29%"
"01/01/2020","69.23","68.27","69.35","67.91","160.72K","1.26%"
